Date,Campaign Name,Spend,7 Day Total Sales,Clicks,Impressions
"Jul 24, 2026",Coffee - Exact,$38.40,$168.69,37,"1,245"
"Jul 24, 2026",Coffee - Broad,$28.59,$70.19,29,"1,225"
"Jul 24, 2026",Catalog - Auto,$100.13,$165.12,118,"5,783"
"Jul 25, 2026",Skillets - Exact,$100.58,$308.79,93,"3,426"
"Jul 25, 2026",Skillets - Broad,$57.98,$107.97,68,"3,581"
"Jul 25, 2026",Knives - Exact,$60.71,$185.44,65,"3,310"
"Jul 25, 2026",Knives - Broad,$55.51,$126.86,60,"3,147"
"Jul 25, 2026",Boards - Exact,$22.74,$84.77,36,"1,186"
"Jul 25, 2026",Coffee - Exact,$29.98,$133.68,37,"1,827"
"Jul 25, 2026",Coffee - Broad,$30.92,$89.58,30,"1,469"
"Jul 25, 2026",Catalog - Auto,$129.53,$196.77,157,"5,342"
"Jul 26, 2026",Skillets - Exact,$71.45,$273.13,95,"5,225"
"Jul 26, 2026",Skillets - Broad,$64.41,$175.67,63,"2,697"
"Jul 26, 2026",Knives - Exact,$68.99,$363.47,92,"3,745"
"Jul 26, 2026",Knives - Broad,$41.95,$120.18,66,"2,320"
"Jul 26, 2026",Boards - Exact,$31.17,$130.73,34,"1,703"
"Jul 26, 2026",Coffee - Exact,$50.85,$194.03,84,"3,737"
"Jul 26, 2026",Coffee - Broad,$51.07,$149.13,64,"3,729"
"Jul 26, 2026",Catalog - Auto,$66.82,$142.97,67,"2,776"
"Jul 27, 2026",Skillets - Exact,$84.29,$320.46,79,"2,803"
"Jul 27, 2026",Skillets - Broad,$75.20,$164.64,93,"4,448"
"Jul 27, 2026",Knives - Exact,$55.77,$214.33,52,"1,852"
"Jul 27, 2026",Knives - Broad,$42.23,$66.23,72,"3,240"
"Jul 27, 2026",Boards - Exact,$44.70,$273.13,40,"2,268"
"Jul 27, 2026",Coffee - Exact,$37.30,$221.42,43,"1,527"
"Jul 27, 2026",Coffee - Broad,$30.47,$57.23,48,"1,363"
"Jul 27, 2026",Catalog - Auto,$133.95,$199.25,226,"12,604"
"Jul 28, 2026",Skillets - Exact,$97.85,$378.77,99,"4,109"
"Jul 28, 2026",Skillets - Broad,$67.00,$210.70,77,"3,096"
"Jul 28, 2026",Knives - Exact,$90.06,$274.80,93,"4,845"
"Jul 28, 2026",Knives - Broad,$38.82,$104.82,40,"1,190"
"Jul 28, 2026",Boards - Exact,$32.26,$135.52,47,"1,879"
"Jul 28, 2026",Coffee - Exact,$48.13,$240.42,52,"2,774"
"Jul 28, 2026",Coffee - Broad,$30.98,$81.07,29,"1,486"
"Jul 28, 2026",Catalog - Auto,$113.59,$229.67,125,"5,867"
"Jul 29, 2026",Skillets - Exact,$100.77,$414.98,95,"5,545"
"Jul 29, 2026",Skillets - Broad,$65.23,$223.95,62,"1,741"
"Jul 29, 2026",Knives - Exact,$79.42,$287.41,111,"4,165"
"Jul 29, 2026",Knives - Broad,$46.17,$108.91,67,"1,938"
"Jul 29, 2026",Boards - Exact,$45.64,$160.04,41,"1,737"
"Jul 29, 2026",Coffee - Exact,$47.37,$144.37,77,"4,557"
"Jul 29, 2026",Coffee - Broad,$41.96,$90.77,69,"1,972"
"Jul 29, 2026",Catalog - Auto,$115.55,$175.18,114,"5,535"
"Jul 30, 2026",Skillets - Exact,$91.30,$237.35,112,"3,720"
"Jul 30, 2026",Skillets - Broad,$57.90,$110.59,58,"2,458"
"Jul 30, 2026",Knives - Exact,$82.09,$270.69,88,"4,454"
"Jul 30, 2026",Knives - Broad,$46.49,$113.16,68,"2,778"
"Jul 30, 2026",Boards - Exact,$36.67,$143.49,36,"1,414"
"Jul 30, 2026",Coffee - Exact,$47.60,$146.16,46,"2,434"
"Jul 30, 2026",Coffee - Broad,$32.40,$59.91,47,"1,636"
"Jul 30, 2026",Catalog - Auto,$90.25,$122.82,134,"3,890"
"Jul 31, 2026",Skillets - Exact,$134.04,$518.88,147,"6,791"
"Jul 31, 2026",Skillets - Broad,$74.11,$124.76,72,"3,504"
"Jul 31, 2026",Knives - Exact,$70.94,$335.58,81,"3,962"
"Jul 31, 2026",Knives - Broad,$58.94,$118.98,56,"1,954"
"Jul 31, 2026",Boards - Exact,$43.37,$164.01,53,"2,877"
"Jul 31, 2026",Coffee - Exact,$46.52,$235.82,58,"2,349"
"Jul 31, 2026",Coffee - Broad,$31.59,$62.78,33,"1,009"
"Jul 31, 2026",Catalog - Auto,$109.82,$196.91,126,"3,716"
"Aug 01, 2026",Skillets - Exact,$98.55,$370.49,96,"4,784"
"Aug 01, 2026",Skillets - Broad,$71.99,$205.18,104,"5,249"
"Aug 01, 2026",Knives - Exact,$84.11,$199.00,101,"3,886"
"Aug 01, 2026",Knives - Broad,$47.15,$96.56,61,"2,784"
"Aug 01, 2026",Boards - Exact,$55.17,$153.75,60,"1,973"
"Aug 01, 2026",Coffee - Exact,$59.15,$212.86,64,"2,126"
"Aug 01, 2026",Coffee - Broad,$34.44,$109.79,45,"1,939"
"Aug 01, 2026",Catalog - Auto,$131.57,$281.42,185,"8,389"
"Aug 02, 2026",Skillets - Exact,$97.83,$314.95,134,"6,121"
"Aug 02, 2026",Skillets - Broad,$84.18,$193.14,106,"5,539"
"Aug 02, 2026",Knives - Exact,$79.78,$326.51,134,"5,427"
"Aug 02, 2026",Knives - Broad,$62.88,$136.94,70,"3,093"
"Aug 02, 2026",Boards - Exact,$39.78,$165.75,66,"2,486"
"Aug 02, 2026",Coffee - Exact,$62.85,$218.77,90,"3,498"
"Aug 02, 2026",Coffee - Broad,$28.22,$95.11,37,"1,267"
"Aug 02, 2026",Catalog - Auto,$126.33,$170.80,115,"4,927"
"Aug 03, 2026",Skillets - Exact,$107.57,$425.60,120,"4,318"
"Aug 03, 2026",Skillets - Broad,$50.74,$141.90,64,"3,798"
"Aug 03, 2026",Knives - Exact,$84.38,$470.13,132,"4,450"
"Aug 03, 2026",Knives - Broad,$72.47,$148.31,80,"3,083"
"Aug 03, 2026",Boards - Exact,$41.71,$193.60,50,"2,633"
"Aug 03, 2026",Coffee - Exact,$54.84,$318.59,55,"2,184"
"Aug 03, 2026",Coffee - Broad,$41.13,$131.79,38,"1,578"
"Aug 03, 2026",Catalog - Auto,$133.75,$223.56,139,"7,949"
"Aug 04, 2026",Skillets - Exact,$142.30,$405.75,214,"11,162"
"Aug 04, 2026",Skillets - Broad,$75.22,$160.03,104,"5,734"
"Aug 04, 2026",Knives - Exact,$86.08,$433.77,138,"6,967"
"Aug 04, 2026",Knives - Broad,$65.90,$116.96,76,"3,288"
"Aug 04, 2026",Boards - Exact,$50.67,$218.14,53,"2,804"
"Aug 04, 2026",Coffee - Exact,$56.50,$226.02,52,"2,427"
"Aug 04, 2026",Coffee - Broad,$42.84,$89.42,60,"3,095"
"Aug 04, 2026",Catalog - Auto,$128.41,$155.53,119,"5,005"
"Aug 05, 2026",Skillets - Exact,$82.24,$408.72,148,"7,871"
"Aug 05, 2026",Skillets - Broad,$71.24,$118.87,82,"3,651"
"Aug 05, 2026",Knives - Exact,$74.43,$309.88,95,"5,381"
"Aug 05, 2026",Knives - Broad,$62.42,$147.62,95,"3,958"
"Aug 05, 2026",Boards - Exact,$50.98,$189.16,84,"4,140"
"Aug 05, 2026",Coffee - Exact,$57.17,$228.51,86,"4,418"
"Aug 05, 2026",Coffee - Broad,$34.29,$95.54,31,"1,191"
"Aug 05, 2026",Catalog - Auto,$164.30,$214.45,249,"10,516"
"Aug 06, 2026",Skillets - Exact,$140.25,$546.23,180,"10,176"
"Aug 06, 2026",Skillets - Broad,$75.57,$144.98,120,"5,691"
"Aug 06, 2026",Knives - Exact,$87.99,$366.63,146,"7,151"
"Aug 06, 2026",Knives - Broad,$85.22,$140.80,78,"2,973"
"Aug 06, 2026",Boards - Exact,$43.63,$153.52,70,"2,998"
"Aug 06, 2026",Coffee - Exact,$43.16,$154.10,68,"3,298"
"Aug 06, 2026",Coffee - Broad,$53.02,$123.34,49,"1,829"
"Aug 06, 2026",Catalog - Auto,$154.76,$232.28,160,"8,436"
"Aug 07, 2026",Skillets - Exact,$105.88,$376.08,112,"5,636"
"Aug 07, 2026",Skillets - Broad,$66.06,$151.74,65,"2,311"
"Aug 07, 2026",Knives - Exact,$90.66,$450.18,131,"6,448"
"Aug 07, 2026",Knives - Broad,$42.64,$117.88,51,"1,677"
"Aug 07, 2026",Boards - Exact,$52.51,$189.89,55,"2,241"
"Aug 07, 2026",Coffee - Exact,$71.15,$219.86,118,"3,399"
"Aug 07, 2026",Coffee - Broad,$50.17,$78.41,81,"4,526"
"Aug 07, 2026",Catalog - Auto,$170.70,$217.26,188,"10,889"
"Aug 08, 2026",Skillets - Exact,$109.57,$559.04,107,"5,669"
"Aug 08, 2026",Skillets - Broad,$109.88,$245.19,102,"3,978"
"Aug 08, 2026",Knives - Exact,$85.25,$326.21,132,"4,565"
"Aug 08, 2026",Knives - Broad,$54.11,$103.79,91,"5,026"
"Aug 08, 2026",Boards - Exact,$43.49,$131.25,59,"3,373"
"Aug 08, 2026",Coffee - Exact,$57.60,$166.51,91,"5,252"
"Aug 08, 2026",Coffee - Broad,$45.91,$175.42,64,"2,573"
"Aug 08, 2026",Catalog - Auto,$138.08,$164.55,160,"6,671"
"Aug 09, 2026",Skillets - Exact,$112.63,$531.21,181,"5,691"
"Aug 09, 2026",Skillets - Broad,$85.66,$173.80,100,"3,663"
"Aug 09, 2026",Knives - Exact,$114.65,$338.56,141,"4,184"
"Aug 09, 2026",Knives - Broad,$73.54,$160.78,91,"4,782"
"Aug 09, 2026",Boards - Exact,$61.40,$152.78,70,"3,090"
"Aug 09, 2026",Coffee - Exact,$86.01,$224.25,91,"4,818"
"Aug 09, 2026",Coffee - Broad,$39.51,$91.75,43,"1,408"
"Aug 09, 2026",Catalog - Auto,$116.50,$197.95,177,"8,534"
"Aug 10, 2026",Skillets - Exact,$150.11,$552.23,166,"9,601"
"Aug 10, 2026",Skillets - Broad,$74.93,$120.35,118,"5,705"
"Aug 10, 2026",Knives - Exact,$135.11,$470.85,127,"7,411"
"Aug 10, 2026",Knives - Broad,$62.01,$161.42,67,"1,952"
"Aug 10, 2026",Boards - Exact,$50.61,$209.32,67,"3,919"
"Aug 10, 2026",Coffee - Exact,$48.29,$216.47,57,"1,947"
"Aug 10, 2026",Coffee - Broad,$40.20,$84.89,44,"2,157"
"Aug 10, 2026",Catalog - Auto,$191.42,$369.07,300,"15,533"
"Aug 11, 2026",Skillets - Exact,$126.01,$552.71,151,"4,467"
"Aug 11, 2026",Skillets - Broad,$84.89,$200.72,136,"7,873"
"Aug 11, 2026",Knives - Exact,$116.47,$380.36,106,"4,890"
"Aug 11, 2026",Knives - Broad,$61.28,$111.83,91,"3,071"
"Aug 11, 2026",Boards - Exact,$47.47,$146.09,48,"1,409"
"Aug 11, 2026",Coffee - Exact,$85.41,$310.11,78,"2,548"
"Aug 11, 2026",Coffee - Broad,$45.29,$105.86,76,"4,038"
"Aug 11, 2026",Catalog - Auto,$185.37,$337.38,179,"6,393"
"Aug 12, 2026",Skillets - Exact,$117.75,$304.49,113,"4,123"
"Aug 12, 2026",Skillets - Broad,$78.42,$180.42,121,"6,879"
"Aug 12, 2026",Knives - Exact,$80.46,$287.49,82,"3,247"
"Aug 12, 2026",Knives - Broad,$61.69,$151.94,95,"4,637"
"Aug 12, 2026",Boards - Exact,$64.73,$271.28,69,"2,636"
"Aug 12, 2026",Coffee - Exact,$90.83,$234.90,89,"3,410"
"Aug 12, 2026",Coffee - Broad,$56.70,$103.25,70,"3,545"
"Aug 12, 2026",Catalog - Auto,$130.96,$206.44,212,"10,175"
"Aug 13, 2026",Skillets - Exact,$148.27,$463.78,170,"9,060"
"Aug 13, 2026",Skillets - Broad,$139.31,$356.48,146,"7,760"
"Aug 13, 2026",Knives - Exact,$115.29,$352.70,110,"5,773"
"Aug 13, 2026",Knives - Broad,$50.83,$95.13,90,"3,982"
"Aug 13, 2026",Boards - Exact,$46.32,$142.09,43,"1,414"
"Aug 13, 2026",Coffee - Exact,$69.64,$224.30,68,"2,521"
"Aug 13, 2026",Coffee - Broad,$46.10,$90.14,43,"1,451"
"Aug 13, 2026",Catalog - Auto,$225.25,$206.48,373,"18,020"
"Aug 14, 2026",Skillets - Exact,$136.73,$615.24,155,"7,075"
"Aug 14, 2026",Skillets - Broad,$91.44,$283.77,95,"5,676"
"Aug 14, 2026",Knives - Exact,$106.73,$329.24,146,"7,654"
"Aug 14, 2026",Knives - Broad,$45.42,$101.61,57,"2,705"
"Aug 14, 2026",Boards - Exact,$60.04,$189.40,73,"2,668"
"Aug 14, 2026",Coffee - Exact,$63.11,$218.09,62,"2,508"
"Aug 14, 2026",Coffee - Broad,$44.00,$73.67,52,"2,981"
"Aug 14, 2026",Catalog - Auto,$175.99,$244.34,227,"13,386"
"Aug 15, 2026",Skillets - Exact,$103.80,$365.88,116,"6,187"
"Aug 15, 2026",Skillets - Broad,$77.70,$238.90,81,"3,781"
"Aug 15, 2026",Knives - Exact,$148.09,$396.51,196,"5,876"
"Aug 15, 2026",Knives - Broad,$61.43,$112.38,60,"1,745"
"Aug 15, 2026",Boards - Exact,$56.75,$173.38,68,"2,229"
"Aug 15, 2026",Coffee - Exact,$53.08,$241.55,89,"4,627"
"Aug 15, 2026",Coffee - Broad,$35.07,$77.89,37,"2,115"
"Aug 15, 2026",Catalog - Auto,$170.22,$253.30,254,"10,966"
"Aug 16, 2026",Skillets - Exact,$139.50,$444.57,213,"11,435"
"Aug 16, 2026",Skillets - Broad,$81.38,$171.14,109,"5,981"
"Aug 16, 2026",Knives - Exact,$88.54,$331.89,94,"4,998"
"Aug 16, 2026",Knives - Broad,$45.40,$102.58,52,"2,430"
"Aug 16, 2026",Boards - Exact,$51.00,$189.50,63,"2,984"
"Aug 16, 2026",Coffee - Exact,$84.79,$267.24,125,"4,208"
"Aug 16, 2026",Coffee - Broad,$34.99,$70.26,45,"1,554"
"Aug 16, 2026",Catalog - Auto,$148.99,$191.86,168,"5,309"
"Aug 17, 2026",Skillets - Exact,$144.75,$427.08,192,"8,281"
"Aug 17, 2026",Skillets - Broad,$109.34,$244.62,197,"7,729"
"Aug 17, 2026",Knives - Exact,$138.42,$422.17,250,"12,571"
"Aug 17, 2026",Knives - Broad,$59.96,$95.36,99,"5,907"
"Aug 17, 2026",Boards - Exact,$62.33,$144.28,102,"5,208"
"Aug 17, 2026",Coffee - Exact,$79.09,$227.80,88,"4,184"
"Aug 17, 2026",Coffee - Broad,$55.85,$89.91,88,"4,804"
"Aug 17, 2026",Catalog - Auto,$151.82,$240.16,215,"7,695"
"Aug 18, 2026",Skillets - Exact,$107.61,$461.62,139,"6,345"
"Aug 18, 2026",Skillets - Broad,$67.00,$135.68,76,"4,466"
"Aug 18, 2026",Knives - Exact,$109.41,$371.62,111,"6,047"
"Aug 18, 2026",Knives - Broad,$58.51,$130.08,64,"2,090"
"Aug 18, 2026",Boards - Exact,$54.99,$303.57,98,"5,463"
"Aug 18, 2026",Coffee - Exact,$70.45,$219.67,74,"4,425"
"Aug 18, 2026",Coffee - Broad,$39.13,$103.18,55,"2,640"
"Aug 18, 2026",Catalog - Auto,$173.07,$324.94,231,"7,435"
"Aug 19, 2026",Skillets - Exact,$184.10,$509.05,247,"12,373"
"Aug 19, 2026",Skillets - Broad,$101.78,$197.73,133,"6,004"
"Aug 19, 2026",Knives - Exact,$87.29,$268.89,89,"3,579"
"Aug 19, 2026",Knives - Broad,$66.43,$151.84,85,"4,333"
"Aug 19, 2026",Boards - Exact,$37.79,$290.27,36,"1,401"
"Aug 19, 2026",Coffee - Exact,$49.87,$185.84,64,"1,992"
"Aug 19, 2026",Coffee - Broad,$37.98,$115.70,62,"3,394"
"Aug 19, 2026",Catalog - Auto,$142.69,$266.11,168,"8,084"
"Aug 20, 2026",Skillets - Exact,$124.45,$471.59,163,"9,422"
"Aug 20, 2026",Skillets - Broad,$69.51,$123.71,78,"3,777"
"Aug 20, 2026",Knives - Exact,$107.86,$269.07,118,"6,321"
"Aug 20, 2026",Knives - Broad,$43.40,$101.97,70,"4,045"
"Aug 20, 2026",Boards - Exact,$35.05,$164.53,49,"2,667"
"Aug 20, 2026",Coffee - Exact,$48.90,$181.09,75,"3,900"
"Aug 20, 2026",Coffee - Broad,$37.50,$81.61,34,"1,117"
"Aug 20, 2026",Catalog - Auto,$153.25,$165.29,160,"8,457"
"Aug 21, 2026",Skillets - Exact,$116.96,$492.64,111,"6,002"
"Aug 21, 2026",Skillets - Broad,$71.45,$202.74,68,"1,979"
"Aug 21, 2026",Knives - Exact,$98.26,$452.06,97,"3,192"
"Aug 21, 2026",Knives - Broad,$52.81,$120.89,81,"3,054"
"Aug 21, 2026",Boards - Exact,$32.83,$97.22,29,964
"Aug 21, 2026",Coffee - Exact,$76.53,$264.29,123,"3,910"
"Aug 21, 2026",Coffee - Broad,$40.78,$136.94,60,"3,521"
"Aug 21, 2026",Catalog - Auto,$118.49,$162.93,185,"6,266"
"Aug 22, 2026",Skillets - Exact,$149.24,$505.62,228,"7,075"
"Aug 22, 2026",Skillets - Broad,$61.85,$149.36,87,"5,160"
"Aug 22, 2026",Knives - Exact,$79.81,$258.50,105,"4,621"
"Aug 22, 2026",Knives - Broad,$74.91,$231.31,134,"5,507"
"Aug 22, 2026",Boards - Exact,$42.34,$160.10,50,"1,815"
"Aug 22, 2026",Coffee - Exact,$57.32,$184.92,74,"4,184"
"Aug 22, 2026",Coffee - Broad,$37.69,$78.04,39,"1,530"
"Aug 22, 2026",Catalog - Auto,$189.45,$277.17,188,"6,393"
"Aug 23, 2026",Skillets - Exact,$95.75,$300.78,108,"4,810"
"Aug 23, 2026",Skillets - Broad,$81.79,$154.43,89,"3,102"
"Aug 23, 2026",Knives - Exact,$81.62,$396.46,90,"4,098"
"Aug 23, 2026",Knives - Broad,$50.42,$61.01,62,"2,830"
"Aug 23, 2026",Boards - Exact,$41.52,$142.75,43,"1,488"
"Aug 23, 2026",Coffee - Exact,$64.44,$249.03,94,"2,977"
"Aug 23, 2026",Coffee - Broad,$38.81,$67.31,35,"1,156"
"Aug 23, 2026",Catalog - Auto,$154.65,$270.21,143,"5,051"
"Aug 24, 2026",Skillets - Exact,$107.27,$372.01,110,"3,126"
"Aug 24, 2026",Skillets - Broad,$62.50,$76.51,66,"1,882"
"Aug 24, 2026",Knives - Exact,$65.37,$296.55,113,"6,409"
"Aug 24, 2026",Knives - Broad,$48.23,$130.03,71,"2,758"
"Aug 24, 2026",Boards - Exact,$55.17,$181.31,61,"2,554"
"Aug 24, 2026",Coffee - Exact,$45.02,$157.03,62,"2,972"
"Aug 24, 2026",Coffee - Broad,$39.62,$75.12,44,"2,567"
"Aug 24, 2026",Catalog - Auto,$146.71,$161.22,203,"9,350"
"Aug 25, 2026",Skillets - Exact,$83.71,$335.66,76,"2,712"
"Aug 25, 2026",Skillets - Broad,$84.98,$195.01,81,"4,775"
"Aug 25, 2026",Knives - Exact,$68.47,$287.41,75,"2,566"
"Aug 25, 2026",Knives - Broad,$52.22,$122.95,66,"2,330"
"Aug 25, 2026",Boards - Exact,$45.28,$153.72,49,"2,773"
"Aug 25, 2026",Coffee - Exact,$65.00,$225.64,72,"2,490"
"Aug 25, 2026",Coffee - Broad,$45.11,$84.07,71,"2,710"
"Aug 25, 2026",Catalog - Auto,$146.42,$272.99,262,"13,859"
"Aug 26, 2026",Skillets - Exact,$91.01,$433.05,125,"4,830"
"Aug 26, 2026",Skillets - Broad,$68.42,$183.91,103,"2,958"
"Aug 26, 2026",Knives - Exact,$85.52,$235.63,93,"4,360"
"Aug 26, 2026",Knives - Broad,$48.66,$117.19,82,"3,634"
"Aug 26, 2026",Boards - Exact,$43.21,$135.33,53,"2,025"
"Aug 26, 2026",Coffee - Exact,$72.72,$228.74,118,"6,577"
"Aug 26, 2026",Coffee - Broad,$29.26,$59.20,47,"1,461"
"Aug 26, 2026",Catalog - Auto,$101.07,$219.89,158,"8,711"
"Aug 27, 2026",Skillets - Exact,$115.93,$439.88,130,"6,650"
"Aug 27, 2026",Skillets - Broad,$56.06,$131.33,58,"2,991"
"Aug 27, 2026",Knives - Exact,$99.37,$290.94,148,"4,544"
"Aug 27, 2026",Knives - Broad,$44.39,$152.41,69,"1,985"
"Aug 27, 2026",Boards - Exact,$47.74,$119.57,62,"2,214"
"Aug 27, 2026",Coffee - Exact,$44.44,$151.75,48,"2,319"
"Aug 27, 2026",Coffee - Broad,$36.57,$80.42,64,"3,179"
"Aug 27, 2026",Catalog - Auto,$142.05,$215.07,214,"11,078"
"Aug 28, 2026",Skillets - Exact,$91.18,$538.47,131,"5,558"
"Aug 28, 2026",Skillets - Broad,$74.49,$149.37,81,"3,386"
"Aug 28, 2026",Knives - Exact,$96.45,$298.68,117,"7,000"
"Aug 28, 2026",Knives - Broad,$47.13,$154.99,48,"1,507"
"Aug 28, 2026",Boards - Exact,$38.46,$159.56,43,"1,496"
"Aug 28, 2026",Coffee - Exact,$33.91,$122.58,57,"2,487"
"Aug 28, 2026",Coffee - Broad,$38.03,$97.11,61,"2,094"
"Aug 28, 2026",Catalog - Auto,$130.41,$287.81,136,"4,996"
"Aug 29, 2026",Skillets - Exact,$75.31,$279.60,72,"2,931"
"Aug 29, 2026",Skillets - Broad,$41.78,$110.32,54,"2,877"
"Aug 29, 2026",Knives - Exact,$99.75,$361.78,124,"4,833"
"Aug 29, 2026",Knives - Broad,$54.63,$103.10,84,"4,957"
"Aug 29, 2026",Boards - Exact,$29.71,$145.14,40,"1,991"
"Aug 29, 2026",Coffee - Exact,$30.35,$112.96,41,"1,543"
"Aug 29, 2026",Coffee - Broad,$35.76,$45.98,36,"1,129"
"Aug 29, 2026",Catalog - Auto,$121.89,$211.37,171,"9,977"
"Aug 30, 2026",Skillets - Exact,$89.65,$357.17,153,"6,309"
"Aug 30, 2026",Skillets - Broad,$60.55,$185.43,71,"2,451"
"Aug 30, 2026",Knives - Exact,$78.82,$308.57,79,"3,688"
"Aug 30, 2026",Knives - Broad,$64.77,$162.18,78,"3,591"
"Aug 30, 2026",Boards - Exact,$36.20,$118.21,61,"2,115"
"Aug 30, 2026",Coffee - Exact,$64.62,$190.28,94,"4,590"
"Aug 30, 2026",Coffee - Broad,$42.87,$79.25,69,"2,917"
"Aug 30, 2026",Catalog - Auto,$129.94,$271.31,143,"7,463"
"Aug 31, 2026",Skillets - Exact,$109.47,$342.20,171,"6,233"
"Aug 31, 2026",Skillets - Broad,$60.16,$147.88,58,"2,268"
"Aug 31, 2026",Knives - Exact,$72.19,$277.85,65,"2,211"
"Aug 31, 2026",Knives - Broad,$48.06,$97.48,62,"2,965"
"Aug 31, 2026",Boards - Exact,$30.91,$135.01,39,"1,211"
"Aug 31, 2026",Coffee - Exact,$34.92,$125.10,48,"2,214"
"Aug 31, 2026",Coffee - Broad,$39.83,$88.82,43,"1,389"
"Aug 31, 2026",Catalog - Auto,$126.48,$194.13,126,"5,014"
